"Date","Price","Open","High","Low","Vol.","Change %"
"07/16/2012","95.55","97.78","98.00","94.80","","-2.33%"
"07/13/2012","97.83","96.15","97.84","96.13","","0.95%"
"07/12/2012","96.91","97.44","97.61","95.72","","-0.82%"
"07/11/2012","97.71","99.04","99.33","97.54","","-1.31%"
"07/10/2012","99.01","100.43","101.61","98.94","","-1.87%"
"07/09/2012","100.90","101.58","101.67","100.34","","-1.25%"
"07/06/2012","102.18","103.44","103.55","101.33","","-1.53%"
"07/05/2012","103.77","103.36","104.05","103.03","","0.45%"
"07/04/2012","103.30","103.09","103.48","102.92","","0.85%"
"07/03/2012","102.43","101.36","102.72","101.28","","1.14%"
"07/02/2012","101.28","99.07","101.34","100.21","","2.30%"
"06/29/2012","99.00","99.07","101.14","99.00","","0.79%"
"06/28/2012","98.22","98.90","98.94","96.91","","-0.80%"
"06/27/2012","99.01","97.65","99.06","97.52","","1.96%"
"06/26/2012","97.11","97.07","97.79","96.31","","-0.38%"
"06/25/2012","97.48","99.44","99.45","97.25","","-2.33%"
"06/22/2012","99.81","99.02","99.93","98.51","","1.18%"
"06/21/2012","98.65","101.60","101.91","98.42","","-3.09%"
"06/20/2012","101.80","100.08","102.53","100.01","","2.27%"
"06/19/2012","99.54","97.28","99.83","97.28","","2.60%"
"06/18/2012","97.02","95.44","97.31","95.04","","2.36%"
"06/15/2012","94.78","93.96","94.91","93.71","","1.14%"
"06/14/2012","93.71","94.50","94.63","93.12","","-0.71%"
"06/13/2012","94.38","96.61","96.71","93.79","","-2.26%"
"06/12/2012","96.56","93.32","96.82","93.30","","3.22%"
"06/11/2012","93.55","94.86","95.69","93.46","","-0.90%"
"06/08/2012","94.40","93.20","94.60","92.12","","0.89%"
"06/07/2012","93.57","93.54","95.31","93.39","","0.29%"
"06/06/2012","93.30","91.16","93.31","91.12","","2.99%"
"06/05/2012","90.59","89.69","90.78","89.45","","1.34%"
"06/04/2012","89.39","89.04","89.71","88.08","","-0.15%"
"06/01/2012","89.52","92.02","92.11","89.31","","-3.40%"
"05/31/2012","92.67","93.25","93.45","92.07","","-0.42%"
"05/30/2012","93.06","95.52","95.52","93.05","","-2.84%"
"05/29/2012","95.78","94.51","95.87","94.37","","1.87%"
"05/28/2012","94.02","93.50","94.16","93.40","","0.86%"
"05/25/2012","93.22","93.71","93.80","92.92","","-0.71%"
"05/24/2012","93.89","92.89","93.91","92.59","","1.54%"
"05/23/2012","92.47","92.03","92.61","90.70","","0.05%"
"05/22/2012","92.42","92.82","93.95","92.06","","0.01%"
"05/21/2012","92.41","90.71","92.61","90.37","","1.83%"
"05/18/2012","90.75","90.98","91.95","90.49","","-0.96%"
"05/17/2012","91.63","93.87","93.94","91.60","","-2.39%"
"05/16/2012","93.87","95.04","96.15","93.79","","-2.01%"
"05/15/2012","95.80","97.26","97.75","95.71","","-1.52%"
"05/14/2012","97.28","99.87","99.88","97.23","","-2.83%"
"05/11/2012","100.11","100.42","100.81","99.83","","-0.67%"
"05/10/2012","100.79","100.03","101.15","99.87","","1.02%"
"05/09/2012","99.77","100.54","100.54","98.93","","-0.94%"
"05/08/2012","100.72","102.81","102.83","99.95","","-2.04%"
"05/07/2012","102.82","103.59","103.78","102.64","","-1.52%"
"05/04/2012","104.41","105.97","105.98","104.25","","-1.74%"
"05/03/2012","106.26","107.48","107.90","106.12","","-1.17%"
"05/02/2012","107.52","107.77","107.83","106.42","","-0.16%"
"05/01/2012","107.69","107.95","108.50","106.60","","-0.60%"
"04/30/2012","108.34","109.43","109.44","107.74","","-1.01%"
"04/27/2012","109.45","107.47","109.46","107.32","","1.79%"
"04/26/2012","107.53","106.83","107.74","106.39","","0.51%"
"04/25/2012","106.98","104.71","107.26","104.71","","2.23%"
"04/24/2012","104.65","105.26","105.45","104.26","","-0.76%"
"04/23/2012","105.45","106.80","106.80","104.53","","-1.62%"
"04/20/2012","107.19","106.47","107.82","106.42","","0.55%"
"04/19/2012","106.60","107.11","107.67","105.87","","-0.76%"
"04/18/2012","107.42","108.04","108.04","107.00","","-0.37%"
"04/17/2012","107.82","106.48","108.36","106.47","","0.87%"
"04/16/2012","106.89","107.15","107.98","106.47","","-0.55%"
"04/13/2012","107.48","108.94","108.98","107.29","","-1.48%"
"04/12/2012","109.09","107.76","109.49","107.03","","1.48%"
"04/11/2012","107.50","106.86","108.23","106.80","","0.46%"
"04/10/2012","107.01","109.28","109.34","106.78","","-3.18%"
"04/05/2012","110.52","111.05","111.83","110.41","","-0.47%"
"04/04/2012","111.04","112.88","112.90","110.49","","-1.93%"
"04/03/2012","113.22","114.50","114.54","112.95","","-1.50%"
"04/02/2012","114.94","113.64","115.26","113.47","","1.36%"
"03/30/2012","113.40","112.83","114.11","112.58","","0.70%"
"03/29/2012","112.61","112.87","112.92","111.63","","-0.63%"
"03/28/2012","113.32","114.81","114.87","112.81","","-1.34%"
"03/27/2012","114.86","114.64","115.80","114.53","","0.17%"
"03/26/2012","114.67","113.49","114.92","113.37","","1.35%"
"03/23/2012","113.14","111.60","113.22","111.26","","1.20%"
"03/22/2012","111.80","113.79","113.80","111.42","","-1.61%"
"03/21/2012","113.63","113.55","114.26","113.29","","-0.14%"
"03/20/2012","113.79","114.72","114.73","112.70","","-1.05%"
"03/19/2012","115.00","113.90","115.44","113.25","","1.41%"
"03/16/2012","113.40","112.57","113.45","112.51","","0.94%"
"03/15/2012","112.34","111.29","112.37","111.26","","0.82%"
